,0
rto_cummax,4686.041383206844
grp_area_cat_lag1_median,4568.254811916966
log1p_rto_rmedian_24,4517.32180005312
non_working_days,4475.136250041425
grp_locality_lag1_mean,4469.984624302015
region_spendings_lag_1,4290.509817425162
days_in_month_lag_1,4283.303099155426
rto_lag_2_div_lag_14,4173.198635399342
te_region_month,4143.835122555494
promo_per_check_lag_12,4122.307721614838
rto_yoy_ratio,4114.6680789887905
region_spendings_inflated,4049.839118320495
rto_same_month_1y_per_day,4032.632341325283
grp_all_lag12_mean,4030.990312933922
grp_locality_yoy_mean,4002.580389559269
rto_rmean_12,3986.640003089793
rto_rmax_4,3820.3760840296745
rto_rmean_4,3789.6602432727814
grp_open_date_cat_yoy_mean,3685.3720840215683
rto_rmax_24,3667.997866548598
region_spendings_yoy_ratio,3662.698966227472
log1p_rto_lag_2,3658.945341169834
rto_lag_12,3645.988615989685
grp_all_yoy_macro_mean,3644.6342143416405
te_area_open,3623.633844047785
grp_locality_yoy_median,3621.26927870512
log1p_rto_rmin_12,3581.4951916337013
population,3548.595925694797
log1p_rto_lag_1,3540.491486430168
items_per_check_lag_12,3480.9070229008794
rto_rmedian_4,3478.9994084239006
region_spendings_lag_2,3462.2085690125823
te_region_area,3421.311358783394
is_dec,3235.5722625255585
region_spendings_lag_3,3225.6640190184116
rto_rmax_12,3203.785726249218
rto_lag_13,3140.3118556141853
te_locality,3126.861474663019
log1p_rto_rmax_2,3096.422652348876
work_hours,3084.4209682643414
days_in_month_lag_12,3053.7706727981567
region_spendings_rmean_3,3043.7213051784784
rto_rmax_6,2977.8529300689697
te_open_date_cat,2910.4539340808988
grp_region_lag1_mean,2856.4963134862483
rto_lag_1_div_lag_2,2794.974266335368
grp_region_yoy_median,2715.616476982832
grp_region_lag1_median,2678.285638421774
rto_rmedian_6,2536.88824878633
rto_lag_15,2505.506572254002
grp_region_yoy_mean,2504.784274637699
days_in_month,2446.975810408592
rto_lag_14,2422.390084868297
rto_rmean_6,2236.339170753956
grocery_500,2175.283663868904
log1p_rto_lag_9,2157.954267203808
rto_lag_16,2055.438085436821
region_spendings_rmean_12,1810.6746850283816
marketplaces_100,1766.6001535058022
log1p_rto_rmean_3,1678.7859021425247
log1p_rto_rstd_2,1612.6237810254097
quarter,1582.7699000835419
region_month_rto_mean_lag12,1579.9917595982552
medical_300,1532.683677136898
log1p_rto_lag_1_div_mean_3,1505.3411024808884
log1p_rto_rmedian_3,1461.6272350549698
rto_mean_3,1447.7053625583649
log1p_rto_mean_3_div_mean_12,1438.2580627202988
region_spendings_lag_12,1425.6827208399773
log1p_rto_rmean_24,1402.8446800857782
days_ratio_curr_to_lag1,1282.7577427625656
log1p_rto_slope_12,1282.5642009973526
te_area_cat,1271.736503470689
log1p_rto_rstd_4,1259.7809293866158
log1p_rto_cummean,1250.056120812893
log1p_rto_rmin_3,1228.319907426834
rto_log_ratio_1_12,1211.0549911260605
te_region,1113.988307416439
log1p_rto_lag_10,1087.6929709911346
stops_300,1083.6547010987997
log1p_rto_lag_2_div_lag_4,1079.845325410366
log1p_rto_slope_3,1068.8504207730293
log1p_rto_lag1_to_cummean,1023.5574150681496
log1p_rto_cummin,972.9801651239395
rto_same_month_mean,964.4887864291668
log1p_rto_rmin_4,934.8862105607986
rto_rmedian_2,907.7452805042267
log1p_rto_diff_2,875.2251296043396
log1p_rto_same_month_1y_per_day,867.8738442659378
log1p_rto_lag_5,849.2647281289101
p5_500,848.4423377513885
log1p_rto_cv_6,841.4370859861374
log1p_rto_slope_6,817.4079928398132
log_growth_lag_2,814.50744754076
open_date_cat,786.9735090732574
log1p_rto_lag_4,786.6498299241066
log1p_rto_diff_1,768.8919523358345
log1p_rto_rmedian_12,767.133184671402
car_traffic_clipped,758.1287837997079
log1p_rto_cumstd,730.1794033050537
log1p_rto_lag_12_div_lag_13,725.2837849855423
rto_std_3,719.8625657558441
log_growth_lag_1,716.6740871071815
log1p_rto_rmax_3,715.3891929388046
log1p_rto_lag_6,715.0037087202072
log1p_rto_rmin_24,690.5450538992882
log1p_rto_rmax_4,661.5825569033623
log1p_rto_rmean_12,657.302111685276
log1p_rto_lag_12,652.6932463645935
log1p_rto_lag_3,645.1382471621037
log1p_rto_rstd_12,640.7798143029213
rto_std_6,634.503735601902
rto_median_3,632.4358712434769
log1p_rto_diff_6,618.6598049998283
locality_march_feb_ratio,616.2465750407428
log1p_rto_pct_6,598.1543521285057
log1p_rto_rmedian_4,576.2406934499741
rto_lag_24,553.4869212508202
is_feb,549.9076986312866
log1p_rto_rstd_24,544.6190603971481
schools_300,532.1798021197319
foot_traffic_clipped,500.7789847254753
log1p_rto_rmin_6,438.62055173516273
log1p_rto_per_day_yoy_ratio,385.67135739326477
log1p_rto_yoy_diff,380.5534899830818
log1p_rto_rstd_3,371.256065428257
log1p_rto_lag_15,357.7929852604866
log1p_rto_rmean_4,330.5688445568085
log1p_rto_lag_13,302.44001537561417
log1p_rto_rmax_24,298.0546258687973
log1p_rto_cummax,296.2127002477646
log1p_rto_lag_1_div_lag_2,288.23651975393295
rto_naive_seasonal,282.7044551372528
rto_min_6,278.27218413352966
rto_same_month_1y,276.0714574456215
log1p_rto_rstd_6,251.9296544790268
log1p_rto_lag_2_div_lag_14,238.5826746225357
log1p_rto_lag_14,233.83619311451912
log1p_rto_rmean_6,230.5634377002716
region_march_feb_ratio,227.05812674760818
rto_mean_4,220.520177423954
log1p_rto_lag_16,213.37454164028168
rto_mean_12,206.88561582565308
log1p_rto_rmax_12,202.33149403333664
city_march_feb_ratio,170.61185508966446
grocery_500_clipped,169.80015420913696
rto_mean_6,146.58790230751038
log1p_rto_same_month_mean,144.2544082403183
region_march_feb_ratio_hist_pairs,140.3573054075241
rto_max_6,138.14291632175446
area_march_feb_ratio,127.57113444805145
log1p_rto_rmedian_2,120.63511645793915
rto_median_6,118.43444764614105
marketplaces_100_clipped,114.86542737483978
log1p_rto_rmax_6,113.25485050678253
medical_300_clipped,112.6651758775115
alco_flag,108.27168184518814
log1p_rto_rmedian_6,100.32047367095947
log1p_region_month_rto_mean_lag12,98.1745958328247
log1p_rto_pct_2,92.50835275650024
log1p_rto_mean_2,82.92325210571289
log1p_rto_log_ratio_1_12,82.48753470182419
rto_lag_1_div_lag_12,68.46301233768463
days_ratio_curr_to_lag12,67.13802433013916
locality_march_feb_ratio_hist_pairs,65.76189267635345
log1p_rto_naive_seasonal,64.89208459854126
log1p_rto_median_3,57.37388002872467
stops_300_clipped,54.73761224746704
schools_300_clipped,53.04575723409653
log1p_rto_mean_3,49.79563844203949
log1p_rto_min_6,41.83330202102661
rto_same_month_2y,41.592989921569824
log1p_rto_mean_6,41.14093780517578
log1p_rto_lag_24,40.2172976732254
area_march_feb_ratio_hist_pairs,39.85720753669739
log1p_rto_mean_4,35.976223945617676
log1p_rto_std_3,25.0175199508667
global_march_feb_ratio_hist_pairs,22.796749114990234
log1p_rto_same_month_1y,22.741180181503296
log1p_rto_yoy_ratio,19.76809024810791
log1p_rto_mean_12,15.65689218044281
log1p_rto_std_6,11.92731499671936
log1p_rto_median_6,6.380272388458252
log1p_rto_pct_1,5.587055027484894
log1p_rto_lag_1_div_lag_12,5.340322494506836
rto_mean_2,4.69414758682251
global_march_feb_ratio,3.8022000789642334
log1p_rto_max_6,2.994724988937378
rto_lag_25,0.0
log1p_rto_same_month_2y,0.0
rto_ratio_lag1_sm1y,0.0
log1p_rto_ratio_lag1_sm1y,0.0
is_mar,0.0
log1p_rto_lag_25,0.0
