,0
items_per_check_yoy_diff,6898.7256571650505
items_per_check_rmean_3,6896.332059621811
items_per_check_log_ratio_1_12,6860.447375416756
te_area_open,6414.930444896221
cancellations_lag_12,6354.153879761696
grp_open_date_cat_yoy_mean,6345.744421958923
rto_rmin_3,6231.619158267975
grp_open_date_cat_yoy_median,6220.584978699684
promo_per_check_cummean,6060.513325810432
cancellations_rmean_12,5818.7236849069595
rto_rmedian_2,5807.776937842369
cancellations_cummean,5603.159101009369
promo_per_check_log_ratio_1_12,5596.2263206243515
rto_lag_13,5558.931573748589
items_per_check_cummean,5336.292562842369
rto_lag_14,5264.368053555489
rto_rmax_6,5173.590279579163
grp_all_lag12_mean,5144.297618031502
rto_lag_12,5143.944442033768
cancellations_log_ratio_1_12,5060.670808672905
marketplaces_100_clipped,5008.574426531792
grp_region_yoy_median,5006.053545832634
is_jan,4998.855533838272
rto_lag_16,4925.404732346535
rto_rmean_12,4820.873822450638
rto_rmax_3,4701.034743666649
rto_rmean_24,4591.044862508774
rto_rmedian_6,4515.173861980438
rto_rmean_3,4513.060476660728
grp_region_yoy_mean,4427.173789262772
te_region_area,4415.274792432785
rto_rmedian_4,4365.210625112057
rto_log_ratio_1_12,4355.268577575684
work_hours,4279.451731026173
region_spendings_yoy_ratio,4183.163413882256
days_ratio_curr_to_lag1,4164.953994035721
rto_same_month_1y_per_day,4160.523507118225
quarter,3976.6301867961884
rto_rmean_6,3878.8719556331635
region_spendings_lag_3,3874.761702775955
rto_rmax_24,3798.703260064125
avg_ticket_inflated_lag_12,3746.0167248249054
rto_rmean_4,3686.5278012752533
promo_per_check_yoy_diff,3660.533906042576
te_area_cat,3621.019983649254
cci_lag_4,3612.7812799215317
region_spendings_inflated,3546.66867262125
rto_lag_17,3480.3331998586655
avg_ticket_inflated_lag_3,3351.2223789691925
cci_lag_2,3348.4232674837112
rto_lag_18,3301.8904991149902
p5_500,3121.8677020072937
grp_all_yoy_macro_mean,3040.3549140691757
grp_region_lag1_median,2741.6767683029175
is_feb,2709.6316673755646
region_spendings_lag_12,2631.2390030622482
grp_region_lag1_mean,2413.464965939522
region_spendings_rmean_12,2154.086351633072
stops_300_clipped,2025.226741552353
region_month_rto_mean_lag12,1830.211699604988
te_region,1827.3140981197357
cci_lag_1,1810.0387881994247
log_growth_lag_1,1794.1912426948547
days_ratio_curr_to_lag12,1766.3587284088135
schools_300_clipped,1711.50304210186
log_growth_lag_2,1479.4343416690826
is_dec,1170.3177528381348
cci,615.5298093557358
rto_same_month_1y,301.98590183258057
rto_same_month_mean,254.89475059509277
rto_lag_1_div_lag_12,216.9117350578308
alco_flag,177.94886779785156
rto_same_month_2y,34.333149433135986
rto_naive_seasonal,23.105175018310547
