,0
days_in_month_lag_1,15656.925556898117
rto_rmin_12,15343.60120254755
rto_diff_6,15042.499495387077
cancellations_lag_1,14870.895641505718
foot_traffic_clipped,14869.040232479572
promo_per_check_lag_1,14826.837289690971
rto_yoy_diff,14289.074043273926
rto_rstd_4,13999.02239793539
rto_lag_5,13976.054999113083
rto_rmax_2,13841.877396941185
promo_per_check_lag_2,13058.576843619347
cci_lag_4,12894.42300593853
ets_pred,12676.183751642704
days_in_month_lag_12,12215.24298799038
grp_open_date_cat_lag1_median,11969.483829379082
items_per_check_lag_1,11850.778940796852
rto_yoy_ratio,11787.209694385529
grp_area_cat_yoy_median,11770.197345137596
te_locality,11708.493203639984
cci_lag_1,11636.364752590656
grp_open_date_cat_lag1_mean,11090.344218373299
items_per_check_lag_2,10950.23551774025
te_region_month,10720.377714812756
items_per_check_lag_12,10667.07449322939
te_open_date_cat,10606.811061918736
grp_area_cat_yoy_mean,10568.027967453003
rto_lag_6,10531.039036095142
rto_rstd_6,10060.56871664524
grocery_500_clipped,9980.910627365112
car_traffic_clipped,9977.398171842098
cancellations_lag_2,9971.574590146542
rto_lag_4,9407.935108959675
region_spendings_yoy_ratio,9230.711104869843
grp_all_yoy_macro_median,8939.500182509422
promo_per_check_rmean_3,8832.544734477997
rto_cummean,8651.86681318283
rto_lag_3,8519.832567036152
region_spendings_lag_2,8122.345654010773
grp_locality_lag1_mean,7927.713666319847
promo_per_check_rmean_12,7895.6266260147095
rto_rmin_4,7802.381310105324
open_date_cat,7750.342357635498
rto_cumstd,7627.460271298885
grp_all_lag12_mean,7455.63886320591
rto_rmin_3,7381.540124535561
items_per_check_rmean_3,7136.03323340416
rto_rmedian_3,7087.638343811035
promo_per_check_lag_12,7044.0093277692795
is_dec,7038.654630661011
cancellations_lag_12,6990.32776170969
rto_lag_16,6975.339844822884
rto_lag_13,6931.580731987953
grp_region_yoy_mean,6584.17400509119
days_in_month,6571.248500704765
region_spendings_lag_3,6571.0203801989555
rto_rmean_12,6455.320905089378
grp_locality_yoy_median,6378.405543208122
grp_locality_yoy_mean,6369.78542304039
cancellations_rmean_12,6329.333610534668
grp_region_lag1_median,6304.377419412136
grp_area_cat_lag1_median,6304.0849397182465
cancellations_rmean_3,6264.520394265652
rto_rmin_6,6226.515985548496
rto_cummax,5951.286127209663
cci,5949.558944225311
region_spendings_lag_1,5939.0902280807495
rto_lag_14,5830.144930005074
grp_open_date_cat_yoy_mean,5797.708341360092
grp_area_cat_lag1_mean,5782.631528258324
region_spendings_inflated,5746.8027131557465
rto_rmedian_6,5727.294714093208
te_region,5552.719687819481
rto_lag_17,5545.026569843292
grp_region_yoy_median,5506.257628560066
te_area_open,5474.282031595707
rto_rmax_6,5451.371925473213
grp_locality_lag1_median,5340.525150179863
rto_rmax_4,5169.155720591545
region_spendings_rmean_3,5108.21524810791
grp_open_date_cat_yoy_median,5006.228929460049
cci_diff_1,4975.680860817432
medical_300_clipped,4973.92603635788
rto_rmean_24,4923.010135054588
rto_lag_12,4722.049306631088
grp_all_yoy_macro_mean,4677.683648467064
marketplaces_100_clipped,4518.764633178711
rto_lag_18,4514.41175031662
quarter,4491.806516945362
region_spendings_rmean_12,4213.34464520216
rto_rmean_3,4186.017642617226
rto_cummin,4174.868483781815
grp_region_lag1_mean,4156.859445214272
rto_rmedian_4,4039.74038374424
rto_rmax_3,3969.2530475854874
te_region_area,3965.49170678854
rto_rmean_4,3953.4331048727036
rto_rmax_12,3624.3156921863556
te_area_cat,3553.8165642023087
rto_rmean_6,3542.402451276779
region_month_rto_mean_lag12,3493.875257730484
region_spendings_lag_12,3342.8162293434143
rto_log_ratio_1_12,2971.6587069630623
work_hours,2962.563599705696
rto_rmax_24,2883.634914636612
rto_same_month_mean,2755.2710170149803
log_growth_lag_1,2672.6080701351166
days_ratio_curr_to_lag1,2665.9067264795303
p5_500,2540.372960090637
stops_300_clipped,2135.774823784828
rto_rmedian_2,2132.6622478961945
rto_naive_seasonal,1554.69542658329
is_feb,1402.834456205368
region_march_feb_ratio,1375.513933300972
log_growth_lag_2,1328.0965758562088
region_march_feb_ratio_hist_pairs,1299.5644521713257
schools_300_clipped,1262.1953239440918
rto_same_month_2y,1126.57956802845
rto_std_3,1079.4728782176971
city_march_feb_ratio,932.5267179012299
rto_same_month_1y_per_day,834.5153913497925
locality_march_feb_ratio,816.9293552041054
rto_std_6,575.2717062234879
days_ratio_curr_to_lag12,552.070553779602
locality_march_feb_ratio_hist_pairs,414.16445100307465
rto_min_6,318.14656019210815
rto_mean_12,272.89786326885223
rto_same_month_1y,259.35638558864594
rto_max_6,258.322545170784
rto_median_3,239.17773616313934
rto_median_6,236.59435725212097
rto_mean_3,175.96277272701263
rto_lag_1_div_lag_12,162.9649599790573
rto_mean_6,157.17593276500702
rto_mean_4,153.09378802776337
alco_flag,133.82633250951767
rto_mean_2,110.85261607170105
cci_yoy_ratio,0.0
cci_diff_4,0.0
global_march_feb_ratio,0.0
global_march_feb_ratio_hist_pairs,0.0
