,0
rto_lag_1_div_lag_2,15917.769385814667
rto_lag_5,15905.514570474625
rto_per_day_yoy_ratio,15875.751863479614
rto_diff_6,15374.050274968147
log1p_rto_lag_12_per_day,15124.756655812263
area_cat,15071.703382134438
foot_traffic,14976.234872102737
promo_per_check_lag_1,14535.494436383247
rto_lag_1,14430.521864414215
rto_rstd_4,13598.743312954903
items_per_check_lag_1,13344.865063130856
ets_pred,13226.80803000927
items_per_check_lag_2,13129.832200586796
grp_area_cat_yoy_mean,13106.753167629242
rto_yoy_diff,12908.696906208992
rto_rmax_2,12873.789238333702
rto_rmin_12,12634.373423397541
promo_per_check_lag_2,11988.384570121765
grp_all_yoy_macro_mean,11805.235710799694
log1p_rto_rmean_2,11527.229965686798
grp_open_date_cat_lag1_median,11348.301937878132
grocery_500,11053.168724536896
cancellations_rmean_3,11026.189041852951
cancellations_lag_2,10985.174594759941
rto_yoy_ratio,10949.461208820343
grp_open_date_cat_lag1_mean,10910.300279021263
te_region_month,10851.806067228317
is_dec,10812.601094722748
quarter,10747.881153702736
log1p_rto_slope_3,10167.58950316906
items_per_check_lag_12,9983.396152973175
car_traffic,9879.608829855919
te_locality,9866.904791355133
rto_lag_6,9665.678934931755
rto_rstd_6,8885.181862711906
region_spendings_yoy_ratio,8821.344266414642
promo_per_check_rmean_3,8535.067432761192
items_per_check_rmean_3,8494.583594799042
promo_per_check_rmean_12,8379.812187075615
rto_cumstd,8154.779736042023
log1p_rto_lag_10,8065.237606287003
region_spendings_lag_2,8026.177736520767
log1p_rto_cummean,7641.210303425789
open_date_cat,7539.940038084984
promo_per_check_lag_12,7445.763576745987
grp_locality_lag1_mean,7203.188658773899
rto_lag_4,7099.421637415886
rto_lag_16,7024.658737242222
rto_lag_13,6970.80393242836
rto_lag_3,6935.4767245054245
rto_rmedian_3,6772.779229521751
log1p_rto_lag_9,6700.696361660957
grp_locality_yoy_median,6674.863530635834
days_in_month,6668.984534859657
cancellations_lag_12,6653.4659106731415
cancellations_rmean_12,6644.43333864212
region_spendings_lag_3,6486.893982768059
grp_locality_yoy_mean,6465.046962857246
grp_region_yoy_mean,6430.111639142036
log1p_rto_lag_2,6089.89112508297
rto_rmin_3,6054.0370128154755
grp_region_yoy_median,5909.939386487007
rto_cummin,5873.919746518135
grp_region_lag1_median,5788.598147034645
grp_area_cat_lag1_median,5784.278563857079
log1p_rto_slope_12,5752.018932461739
te_area_open,5728.710449814796
rto_rmean_24,5668.97524368763
region_spendings_inflated,5638.9676258563995
log1p_rto_rmedian_12,5595.198965787888
grp_open_date_cat_yoy_mean,5528.460296869278
rto_cummax,5462.578248143196
rto_rmin_4,5428.959747433662
rto_rmedian_6,5383.9245018959045
grp_area_cat_lag1_mean,5334.044689714909
log1p_rto_lag_15,5323.155196785927
rto_lag_14,5299.14249420166
log1p_rto_lag_1_div_mean_3,5281.064375936985
grp_locality_lag1_median,5240.975324273109
rto_rmax_24,5228.90437579155
grp_open_date_cat_yoy_median,5123.018432974815
log1p_rto_lag_1,5051.5791919231415
rto_rmin_6,4970.361506700516
rto_lag_12,4962.895428657532
region_spendings_rmean_3,4801.0614956617355
te_region,4800.123121142387
medical_300,4712.578892230988
log1p_rto_mean_3_div_mean_12,4707.301735162735
region_spendings_rmean_12,4652.996532797813
region_spendings_lag_1,4643.539860188961
rto_rmax_4,4326.648970723152
log1p_rto_diff_1,4118.5623960494995
log1p_rto_rmax_2,4079.1949964761734
rto_rmax_3,4046.8026963472366
rto_rmean_12,4044.1866121292114
rto_rmax_12,4012.814810156822
te_area_cat,3972.936526954174
marketplaces_100,3951.154556274414
grp_region_lag1_mean,3872.5518919229507
log1p_rto_rmin_24,3805.1888213157654
rto_rmax_6,3589.849166035652
region_spendings_lag_12,3585.930180668831
log1p_rto_lag_2_div_lag_14,3579.005896806717
region_month_rto_mean_lag12,3473.4908443689346
log1p_rto_rmin_12,3322.6863939762115
te_region_area,3285.961503148079
rto_log_ratio_1_12,3178.172463774681
log1p_rto_rstd_2,3147.1587833166122
log1p_rto_lag_2_div_lag_4,3069.2508496046066
log1p_rto_rstd_12,3029.2884442806244
work_hours,2980.9292536377907
region_march_feb_ratio,2891.36971449852
log1p_rto_lag_5,2839.7427629232407
rto_rmedian_4,2835.6884919404984
rto_rmean_6,2799.4715945720673
rto_same_month_1y_per_day,2676.5781396627426
rto_rmean_3,2603.858859181404
log1p_rto_rmedian_24,2569.145703792572
stops_300,2534.927790045738
log1p_rto_rstd_24,2509.6847972869873
rto_rmean_4,2427.423882842064
p5_500,2308.8949689865112
log1p_rto_lag_1_div_lag_2,2218.8947900533676
rto_same_month_mean,2076.000055670738
days_ratio_curr_to_lag1,2038.8543810844421
log_growth_lag_1,2027.6276708841324
log1p_rto_lag1_to_cummean,1909.7210171222687
locality_march_feb_ratio,1909.321171760559
log1p_rto_rmax_4,1810.7361549139023
region_march_feb_ratio_hist_pairs,1606.0193212032318
log_growth_lag_2,1591.9847425222397
rto_rmedian_2,1567.9009119272232
log1p_rto_lag_3,1528.9372891187668
city_march_feb_ratio,1413.2142760753632
log1p_rto_lag_6,1381.6633304357529
log1p_rto_diff_6,1367.4234330654144
log1p_rto_rmin_3,1331.2052627801895
rto_naive_seasonal,1329.0448925495148
log1p_rto_cumstd,1322.3797585964203
rto_std_3,1312.1659430265427
schools_300,1298.7955340743065
log1p_rto_diff_2,1284.3525050878525
log1p_rto_yoy_diff,1261.7043944597244
log1p_rto_lag_4,1255.8209735155106
is_feb,1253.345754623413
log1p_rto_slope_6,1246.4798604249954
log1p_rto_rstd_3,1243.8445510864258
log1p_rto_per_day_yoy_ratio,1237.6954761743546
car_traffic_clipped,1222.6872117519379
log1p_rto_rmedian_3,1218.0257279872894
log1p_rto_rmean_12,1203.827692747116
foot_traffic_clipped,1166.0757347345352
log1p_rto_pct_6,1131.185615181923
log1p_rto_rstd_4,1090.0809766054153
rto_lag_24,1072.5121268033981
log1p_rto_rmin_6,1059.4459899663925
log1p_rto_cv_6,1024.2682098150253
log1p_rto_rmean_24,959.4223829507828
log1p_rto_lag_14,959.248242855072
log1p_rto_lag_13,893.27780854702
days_ratio_curr_to_lag12,824.7198424339294
grocery_500_clipped,822.0366866588593
log1p_rto_rmin_4,780.4902296066284
log1p_rto_cummin,744.7964695692062
log1p_rto_rmedian_4,665.3840289115906
log1p_rto_rmax_3,642.2317624092102
log1p_rto_rmedian_6,634.3511180877686
log1p_rto_rmean_3,588.6188796758652
log1p_rto_lag_16,576.5609123706818
log1p_rto_cummax,574.1784422397614
global_march_feb_ratio,567.900979757309
log1p_rto_lag_12,558.6557866334915
log1p_rto_rstd_6,536.1430462598801
rto_std_6,494.47193443775177
log1p_rto_rmax_24,462.6501884460449
log1p_rto_rmean_6,459.85497975349426
locality_march_feb_ratio_hist_pairs,426.3055558204651
log1p_rto_naive_seasonal,423.6287657022476
rto_same_month_1y,374.7319566011429
rto_min_6,371.3748527765274
log1p_rto_log_ratio_1_12,352.370717048645
rto_lag_1_div_lag_12,341.2958347797394
area_march_feb_ratio,309.9520808458328
log1p_rto_rmax_12,284.18120205402374
log1p_region_month_rto_mean_lag12,280.1551276445389
rto_median_3,272.60818123817444
log1p_rto_rmedian_2,264.0975797176361
rto_median_6,262.8854694366455
rto_mean_2,257.6692957878113
medical_300_clipped,236.13563871383667
log1p_rto_rmean_4,231.89461064338684
log1p_rto_pct_1,229.64265406131744
marketplaces_100_clipped,219.46622705459595
stops_300_clipped,200.7462179660797
log1p_rto_same_month_mean,182.5106600522995
log1p_rto_yoy_ratio,156.36101365089417
area_march_feb_ratio_hist_pairs,156.0739678144455
rto_mean_6,146.42587327957153
log1p_rto_lag_24,140.0555535554886
rto_mean_12,139.92262530326843
alco_flag,137.74496257305145
rto_max_6,133.2933714389801
log1p_rto_rmax_6,110.20745658874512
log1p_rto_same_month_1y_per_day,107.53199982643127
rto_mean_4,105.50156462192535
rto_mean_3,96.35711336135864
schools_300_clipped,83.91263258457184
log1p_rto_mean_6,69.95213973522186
rto_same_month_2y,67.05697751045227
log1p_rto_min_6,57.92397594451904
log1p_rto_pct_2,57.09068834781647
log1p_rto_same_month_1y,42.94734168052673
log1p_rto_mean_2,36.88275146484375
log1p_rto_mean_12,30.349400520324707
global_march_feb_ratio_hist_pairs,26.09292507171631
log1p_rto_median_6,25.810197114944458
log1p_rto_median_3,25.526278018951416
log1p_rto_std_3,23.278802633285522
log1p_rto_mean_3,15.66652512550354
log1p_rto_std_6,9.002919912338257
log1p_rto_max_6,8.641424894332886
log1p_rto_mean_4,7.947550296783447
log1p_rto_lag_1_div_lag_12,7.1799750328063965
log1p_rto_same_month_2y,6.545524835586548
rto_ratio_lag1_sm1y,2.5877749919891357
log1p_rto_ratio_lag1_sm1y,0.0
is_mar,0.0
log1p_rto_lag_25,0.0
rto_lag_25,0.0
